ID,techName,name,type,responsible,masterLanguage,masterSystem,description,version,changedAt,changedBy,createdAt,createdBy,parent_ID
4daa774d-9eee-42b8-aaf3-5cdbf13f89d4,ZBAPI_CONTRACT_CREATE_GWS,ZBAPI_CONTRACT_CREATE_GWS,DEVC/K,,,,,active,,,,,725a533f-acbd-463d-9797-c130352a92d9
920f2d0a-b376-4570-88c8-867cc0f15264,ZIF_ZBAPI_ALM_ORDER_READ,ZIF_ZBAPI_ALM_ORDER_READ,DEVC/K,,,,,active,,,,,e8ff6473-4bc9-470d-bf83-cd7165c00851
53cc78e6-74b6-4a3f-8342-7272e1854907,ZT300361,ZT300361,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
82fdd6ce-e7db-42e7-b9eb-d10944a50e98,ZIBPIECC,ZIBPIECC,DEVC/K,TCS_DEMO_2ND,EN,EC3,2289945 - integration of SAP ECC to IBP,active,2016-06-01T22:00:00Z,TCS_DEMO_2ND,2016-06-01T22:00:00Z,TCS_DEMO_2ND,d7b3bd60-8e0c-4f70-9dd7-3c33413140fa
745863dc-224c-4d59-88ba-4d1fa1e6528c,SAPLZWOCRREUPDE,ZWOCRREUPDE,DEVC/K,,,,,active,,,,,e8ff6473-4bc9-470d-bf83-cd7165c00851
e51f3425-33f9-4bf3-bd8f-af5478689ea2,ZT300362,ZT300362,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
9600adcb-15ab-41ae-9cd8-86d546d1bbba,ZICC,ZICC,DEVC/K,HIRT,,EC3,IDES-CATT-Development Country Versions,active,,,,,d7b3bd60-8e0c-4f70-9dd7-3c33413140fa
90e30576-8d72-4dd9-9f41-9556bb6e4478,ZPETROBOS_WORKMANAGER,ZPETROBOS_WORKMANAGER,DEVC/K,,,,,active,,,,,e8ff6473-4bc9-470d-bf83-cd7165c00851
be05c5e2-44ec-457c-a8ba-e5da5504f9ff,ZT300363,ZT300363,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
770953c4-6a88-4de7-a2d2-04a19b89396a,ZWH01,ZWH01,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
73b2b932-7574-4677-9aad-03d9c093b909,ZSALES_CR,ZSALES_CR,DEVC/K,,,,,active,,,,,e8ff6473-4bc9-470d-bf83-cd7165c00851
0494d023-e461-4693-a5c7-e4746936ef02,ZT300365,ZT300365,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
7948650c-d106-48d9-bc8d-698727e98ece,ZID30694,ZID30694,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
79674269-15b7-41ba-8d85-fce0363cbeaa,ZWO_CR_READ,ZWO_CR_READ,DEVC/K,,,,,active,,,,,e8ff6473-4bc9-470d-bf83-cd7165c00851
ab7db6dd-393e-4ec9-bde8-8e077ef94dff,ZT300366,ZT300366,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
c18e0a58-4de5-477b-b898-6fa9ca6a1720,ZIDC0001,ZIDC0001,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
abba0da3-c474-4899-a5b1-ec90f950788f,ZT300367,ZT300367,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
4cbc0060-b585-460c-9db3-d342ba60dd35,ZWO_CR_READ_SRV_0001,ZWO_CR_READ_SRV_0001,DEVC/K,,,,,active,,,,,e8ff6473-4bc9-470d-bf83-cd7165c00851
39d51107-9629-4fba-a178-80045d76087f,ZIDC0006,ZIDC0006,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
01f43970-d9c9-462e-84a1-1978be7c69e4,ZT300368,ZT300368,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
57f737a3-7fa5-42e9-8f26-62b2a14026ae,ZIDC0016,ZIDC0016,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
77ac506c-fc0b-48d2-b3ff-ab64d3f2ae69,ZT300369,ZT300369,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
d0214780-5941-4339-9052-2895244508b5,ZIDC0017,ZIDC0017,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
66b89aa9-653b-47db-88ac-c8c531b84fdd,ZT300370,ZT300370,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
5c24921a-35d9-4dbd-b810-503a7ddebf58,ZIDC0018,ZIDC0018,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
cd6f4e4f-8695-47bb-8ea9-cc3e0199a8e1,ZT300371,ZT300371,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
c9eb30d0-b085-44a3-b04d-3146faf98f1b,ZIDC0019,ZIDC0019,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
aae99972-915f-403a-9220-677da5c75911,ZT300372,ZT300372,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
3029cbf6-ee85-4be7-bf9d-fc2c6b4eaada,ZIDC0021,ZIDC0021,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a44b7d2b-4b0f-4ebe-ab94-e6a0f3e9876a,ZT300373,ZT300373,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
3d66991e-9222-4747-9df3-0f89710ab3a4,ZT300374,ZT300374,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
6d26e202-d6c5-4e88-8954-d3eff16abcdf,ZIDC0022,ZIDC0022,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
b4bff20c-2784-4501-9b14-74981f6cc77c,ZIDC0023,ZIDC0023,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a349ffcb-d6b5-4d34-aca7-a6a19c906cf4,ZT300375,ZT300375,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
142676e8-7d13-4551-9ed8-c0b32f134ed5,ZIDC0024,ZIDC0024,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
6ba7b89c-6bc9-45bf-973d-9fb3e7ebbd53,ZT300376,ZT300376,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
39cc327e-7fdf-4f73-83a0-55527e2cf6d6,ZT300377,ZT300377,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
4bc569e1-43cb-43c4-b64e-4b39bdd8a236,ZIDC0025,ZIDC0025,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
45511be3-03b2-4aa0-994f-423bc043075c,ZT300378,ZT300378,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
554ec928-69a6-48c8-9558-31e5a6bd574c,ZIDC0026,ZIDC0026,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
da8d47dd-dbae-4ef7-b4d3-6018d8ba3572,ZT300379,ZT300379,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
b2406467-6399-4e53-a494-f9ebf8326bd0,ZT300380,ZT300380,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
f72caada-2585-4854-9681-0538b032ba5a,ZIDC0027,ZIDC0027,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a3d607a5-9a96-455d-8a94-bbba41b64008,ZT300381,ZT300381,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
526c44b0-b5e7-4234-8992-f8e0e1ef1b1a,ZIDC0028,ZIDC0028,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
e6b1ca02-2b43-4957-8372-0d6338f78d31,ZT300382,ZT300382,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
8cec84b3-2e7b-493c-9259-843fcc5915d4,ZIDC0029,ZIDC0029,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
1d0ad85a-26ca-49f7-ab10-ccd1aa772c34,ZT300383,ZT300383,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
94bf2a2e-7649-493a-b73c-bd4ddc665482,ZIDC0030,ZIDC0030,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
45d4ad48-a458-4551-b9f8-06f6cb341877,ZT300385,ZT300385,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
5512f094-b3b2-4610-9ccf-2bb0594c18a0,ZT300386,ZT300386,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
6572a97b-e2e5-4955-94c4-5f242d2eb176,ZIDC0031,ZIDC0031,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
2dc8222a-6773-4bca-90b7-30b27fc19b44,ZT300387,ZT300387,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
94d2a8f1-66d3-47f3-b7c7-e9d727b51188,ZIDC0032,ZIDC0032,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
832cd902-99b9-445a-a516-a8b6f367e3a6,ZT300388,ZT300388,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
feb4a583-f696-4590-bc64-db12085e8484,ZIDC0033,ZIDC0033,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
617151ae-400f-4f7b-98a2-4acf6bf7ae4e,ZT300389,ZT300389,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
2b29deb2-a46d-4e06-9ecc-6efac490905c,ZIDC0034,ZIDC0034,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
62ea3ce7-d6ae-4ac3-ab68-8290be224d48,ZT300390,ZT300390,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
e58b5523-9c01-4324-82cc-13642488cbe9,ZIDC0035,ZIDC0035,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
74e065f7-163c-4ac5-9f26-b98bf43c7acb,ZT300391,ZT300391,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
bd073f17-9bf0-4f39-a86f-4b87e3a9f5e0,ZIDC0036,ZIDC0036,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
f7527bfb-f899-4e6d-bbae-64bc456f854a,ZT300392,ZT300392,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
2841911c-d613-45ce-88bb-615ae80d3af5,ZIDC0039,ZIDC0039,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
7b69b117-c8ea-45e9-ac0e-3b992ea3c44f,ZT300393,ZT300393,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
26b6e4f0-6237-4a52-aba3-aa25dbac19b8,ZIDC0042,ZIDC0042,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
b37af7e2-5111-4663-b3f2-0616a749d13a,ZT300394,ZT300394,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
517e876d-a804-4a31-b69e-1feabc5deaba,ZIDC0069,ZIDC0069,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
485431bc-858a-4f0e-b922-1dbac356cea0,ZT300395,ZT300395,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
30e206cd-005d-453e-b3be-905ebacc96b9,ZIDC0070,ZIDC0070,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
395637f1-7b41-4f16-a650-2efcd959e6cd,ZT300396,ZT300396,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
79421e03-50bb-4bfc-8c3f-eee30f3d9b94,ZIDC0071,ZIDC0071,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
5415130b-ebcb-40db-be15-c9c26c38a76a,ZT300397,ZT300397,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
2166cfe5-b6af-443b-a357-04c1b3a50f95,ZIDC0072,ZIDC0072,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
6abf0ee8-8fe0-4c6a-9de8-31542b6502e0,ZT300398,ZT300398,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
fbd991da-b09d-4856-a8c4-f93e58d88cd2,ZIDC0074,ZIDC0074,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
d42cd147-7ed1-47fd-9b39-ab33a7956742,ZT300399,ZT300399,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
d4bb1203-bc6e-4793-9a22-ba54ce731553,ZIDC0077,ZIDC0077,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a79f2b45-ff7e-4b6f-95f9-be3a7eaaed1d,ZT300400,ZT300400,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
1e8cc222-c845-4ba5-921c-2f953f51c34d,ZIDC0078,ZIDC0078,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
5ceffa3d-02cf-4601-8c0c-6d5bd06166e8,ZT300401,ZT300401,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
aae9ec1f-9953-4003-bbeb-e45e0fcde37a,ZIDC0079,ZIDC0079,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
eefd2831-d5c3-49d6-9e0c-0f59bb065756,ZT300402,ZT300402,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
669bb576-a12d-4fd1-ab49-6698e580c09a,ZIDC0080,ZIDC0080,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a29a20dc-40d3-4469-b88d-12ac3fbf5ac9,ZT300403,ZT300403,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
47e0cdb7-4371-445f-92fd-70858fbe962e,ZIDC0081,ZIDC0081,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
28e39a88-f36d-46a8-88bf-f1e4a79984b8,ZIDC0082,ZIDC0082,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
e7021074-b54f-4475-97c6-03e89a9f33ed,ZT300404,ZT300404,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
20d41890-b545-4949-ad93-601785a88436,ZIDC0083,ZIDC0083,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
1275d8fb-311f-478a-88ae-a446db93180a,ZT300405,ZT300405,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
079a3260-f546-4c9f-b230-f3fb9f28332e,ZIDC0085,ZIDC0085,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
5974eec6-0f63-4adf-90ab-afc82c519253,ZT300406,ZT300406,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
64b21fc7-770d-4231-9d67-b67892995e81,ZIDC0089,ZIDC0089,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
9d8b91be-17f2-4733-a17f-0c8c8121be05,ZT300407,ZT300407,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
3cc85250-3da9-4740-a4da-84c091bfa48f,ZIDC0090,ZIDC0090,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
00efd70c-705d-4c59-8183-278b9d48ca51,ZT300408,ZT300408,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
ca64c71d-db08-4e42-b6d3-e22bcea39b3e,ZIDC0092,ZIDC0092,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
b1043445-93e5-4005-ae09-86aafe652ca9,ZT300409,ZT300409,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
da7b06a7-6078-46bc-959d-4cdb927627b6,ZT300410,ZT300410,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
d68e2846-915b-43e2-8399-6cd5b6aa8525,ZIDC0093,ZIDC0093,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
c7989884-09da-4550-b0fb-5d58cec98cb6,ZT300411,ZT300411,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
50251c1a-8a6d-44ee-b668-cc196e1040da,ZIDC0096,ZIDC0096,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
6f2e7cd5-6c53-420b-a329-af86af2b6c56,ZT300412,ZT300412,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
942012d7-8419-4cef-8ebb-48d7af8b26d1,ZIDC0097,ZIDC0097,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
3275da70-05ca-48d8-9d09-a5a4a87434a7,ZT300413,ZT300413,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
637dce74-85f3-48ce-ba8f-6e407b6047a3,ZIDC0098,ZIDC0098,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
ed24735e-f04c-4bd9-95be-f498c8d93faa,ZT300414,ZT300414,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
6d4856b2-3281-4a5e-a78e-9b5a6d96924c,ZIDC0099,ZIDC0099,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
b4127593-bac8-4851-b26e-69dd5c6e6184,ZT300415,ZT300415,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
30d9657f-5815-433f-81ec-cc348e53c2f2,ZIDC0100,ZIDC0100,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a8694c64-b0cd-4d18-a859-fc416a1d036c,ZT300416,ZT300416,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
b8516207-86aa-4b13-a7d5-1e69d0c178b9,ZIDC0102,ZIDC0102,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a3822648-ce85-4a14-b83f-04f7b3e54c3b,ZT300417,ZT300417,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
6168cae6-9c16-462e-879e-9245101b616e,ZIDC0103,ZIDC0103,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
ded014bb-3a6f-473a-98e7-be74b9a9a6e3,ZT300418,ZT300418,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
a5b8206b-a60a-4a92-b69b-0f3eb47a3d17,ZIDC0105,ZIDC0105,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
89f96038-0e02-472f-a90b-0d4bef8779a2,ZT300419,ZT300419,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
5d920134-24e3-4f10-baea-1247d1a873af,ZIDC0106,ZIDC0106,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
6ba31e0f-d83f-4e88-9fb0-75019aa15e93,ZT300420,ZT300420,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
d69b88f9-b6ac-442c-8829-77c39e211a34,ZIDC0109,ZIDC0109,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
d72921eb-0af8-4e0c-bd00-d1ce5496a6b1,ZT300421,ZT300421,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
f220ef2d-6149-4b20-8dd6-a7b2c9bf6ab0,ZIDC0111,ZIDC0111,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
74d2806e-beab-43a6-b4e7-f72bf9c96eec,ZT300423,ZT300423,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
0a50f82d-0051-4f68-ad2d-0e0135be76b9,ZIDC0112,ZIDC0112,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
ee6decd1-fd9e-4406-b941-c2928b5b40d7,ZT300424,ZT300424,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
daad6996-c008-4f26-a6ad-f5715a42c0ab,ZIDC0116,ZIDC0116,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
bffff85a-c8e9-461f-9b2b-186adba5a8d8,ZIDC0117,ZIDC0117,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
d3abf594-b64b-450d-8f62-1b397bd6128a,ZT300425,ZT300425,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
62bc1f2a-2972-4715-8bf0-2e1649433cb6,ZIDC0118,ZIDC0118,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
93838c62-3535-440d-8999-9c9d70896d5b,ZT300426,ZT300426,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
8624eb35-c8d4-4fef-8a39-07c56cc6f63f,ZT300427,ZT300427,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
30b1a28a-7912-48a8-8027-b8efdfc5b627,ZIDC0119,ZIDC0119,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
56786123-0530-4c76-b319-43a0f7dbfe1d,ZT300429,ZT300429,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
2e5aafe1-b0fb-4762-8d18-128a4f2612f8,ZIDC0120,ZIDC0120,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
89ab7948-3165-4ba8-8c71-e28c6144e468,ZT300430,ZT300430,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
d5a41f0d-014c-4a50-adfb-1048cc39f795,ZIDC0121,ZIDC0121,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
7e3ce0cc-f054-4362-b1ac-53e82fdcf98b,ZT300431,ZT300431,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
168d2ba6-f74e-4dbf-8d7c-a2a2701bc80c,ZIDC0122,ZIDC0122,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
6bda8e38-d34a-4e1f-a416-1f7bd0fb96ef,ZT300433,ZT300433,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
45d576f0-10c3-4dd8-b899-d9439844a1eb,ZIDC0123,ZIDC0123,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
bd4df764-6df7-439c-b598-5e0a64d4920b,ZT300434,ZT300434,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
c878303d-bb47-4127-a4d6-5a916e0cf613,ZIDC0124,ZIDC0124,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
76847c56-6db2-4362-aef7-adec6c40b3b8,ZIDC0125,ZIDC0125,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
8ef925bd-c7f9-4634-a815-e16ad4122298,ZT300435,ZT300435,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
3cba8a50-9ab1-4ad0-9f08-c1211a077a75,ZT300437,ZT300437,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
e636a037-5c63-4ae8-ad78-1264e634869d,ZIDC0126,ZIDC0126,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
1e04a7cb-8786-4bab-9ced-c987ae004e52,ZT300438,ZT300438,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
810e351b-9e4b-4d11-9e7d-c0d2a691d822,ZIDC0127,ZIDC0127,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
a0bf3c27-c1a9-403c-988e-3254a824b9e2,ZT300439,ZT300439,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
fb413c91-ec6f-4ba1-ba84-cd11c4037a90,ZIDC0128,ZIDC0128,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
40065597-3433-4c6d-be2a-bd4a1694e4eb,ZT300440,ZT300440,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
b22c00f1-dd43-4c61-a785-8a5e4dc7fc93,ZIDC0129,ZIDC0129,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
66d7f103-f205-4192-9ca1-b9386ec1dca3,ZT300441,ZT300441,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
71a81d03-8846-4890-8f69-3b5eea6d8d5b,ZIDC0130,ZIDC0130,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
8d711d77-dfcf-427e-afc0-a36b74fd86ef,ZT300442,ZT300442,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
c5148ca2-c141-48af-ae4b-660424569a9d,ZIDC0132,ZIDC0132,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
f5cc32c5-93c7-45cc-90c4-67dfb690587a,ZT300443,ZT300443,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
2cd691da-cc6d-459a-bf06-f8e41208dfb8,ZIDC0133,ZIDC0133,DEVC/K,,,,,active,,,,,9600adcb-15ab-41ae-9cd8-86d546d1bbba
98b39db2-4d8a-49f1-b7fa-b7995dc9e037,ZT300444,ZT300444,DEVC/K,,,,,active,,,,,60bfbc80-df65-4fbe-8edf-1a805c16d05a
