TECH_NAME,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY,LOCKED_BY_EDITOR,PROGRAM_TYPE,SOURCE_OBJECT_STATUS,FIX_POINT_ARITHMETIC,ACTIVE_UNICODE_CHECK,PARENT
ZKN_ITAB2_LSG,ZKN_ITAB2_LSG,PROG/P,KNECHTC,DE,DE,EC3,Korrigierte Fassung für Wiederholung am Mittwoch,active,2016-09-02T20:19:51Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,Root
ZKN_ITAB2_VORLAGE,ZKN_ITAB2_VORLAGE,PROG/P,KNECHTC,DE,DE,EC3,Programm mit leichten Fehlern,active,2016-09-02T20:19:51Z,C5056040,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,Root
ZKN_MULTIPLE,ZKN_MULTIPLE,PROG/P,KNECHTC,DE,DE,EC3,Multiple Choice,active,2016-09-02T20:19:51Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,Root
ZKN_MULTIPLE_BC401,ZKN_MULTIPLE_BC401,PROG/P,KNECHTC,DE,DE,EC3,Multiple Choice,active,2016-09-02T20:19:51Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,Root
ZKN_ALV_GRID,ZKN_ALV_GRID,PROG/P,BC401-00,DE,DE,EC3,Demo ALV GRID Control,active,2016-09-02T20:19:50Z,BC401-00,2004-04-13T00:00:00Z,,true,executableProgram,test,true,true,Root
ZKN_DATUMSARITHMETIK,ZKN_DATUMSARITHMETIK,PROG/P,TRAINING,DE,DE,EC3,Demo zur Datumsarithmetik,active,2016-09-02T20:19:50Z,TRAINING,2004-04-13T00:00:00Z,,false,executableProgram,test,true,true,Root
ZKN_DYN_CALL,ZKN_DYN_CALL,PROG/P,BC401-00,DE,DE,EC3,Demo dynamischer Methodenaufruf,active,2016-09-02T20:19:50Z,BC401-00,2004-04-13T00:00:00Z,,false,executableProgram,test,true,true,Root
ZKN_EXCEPTION,ZKN_EXCEPTION,PROG/P,BC401-00,DE,EN,EC3,Model solution: Call methods of lcl_airplane,active,2016-09-02T20:19:50Z,BC401-00,2004-04-13T00:00:00Z,,false,executableProgram,test,true,true,Root
ZKN_EXCEPTION_EXERCISE,ZKN_EXCEPTION_EXERCISE,PROG/P,BC401-00,DE,DE,EC3,Übung zur Ausnahmebehandlung,active,2016-09-02T20:19:50Z,BC401-00,2004-04-13T00:00:00Z,,true,executableProgram,test,true,true,Root
ZKN_EXCEPTION_LSG,ZKN_EXCEPTION_LSG,PROG/P,BC401-00,DE,DE,EC3,Lösung zur Ausnahmebehandlung,active,2016-09-02T20:19:50Z,BC401-00,2004-04-13T00:00:00Z,,true,executableProgram,test,true,true,Root
ZKN_UNICODE,ZKN_UNICODE,PROG/P,TRAINING,DE,DE,EC3,Demo zu Unicode,active,2016-09-02T20:19:51Z,C5056040,2004-04-13T00:00:00Z,,false,executableProgram,test,true,true,Root
ZKN_FREITAG_LSG,ZKN_FREITAG_LSG,PROG/P,KNECHTC,DE,DE,EC3,"Programm ohne ""Schönheitsfehler""",active,2016-09-02T20:19:50Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZKN_FREITAG_VORLAGE,ZKN_FREITAG_VORLAGE,PROG/P,KNECHTC,DE,DE,EC3,"Programm mit ""Schönheitsfehlern""",active,2016-09-02T20:19:50Z,C5056040,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZSE_LANG_SUPPLEMENT_UPDATE_CTA,ZSE_LANG_SUPPLEMENT_UPDATE_CTA,PROG/P,C5059577,EN,EN,EC3,Update Supplemented English Texts with Technical Details in CTA Only,active,2016-09-02T20:23:07Z,C5059577,2014-01-24T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZKN_ITAB1_LSG,ZKN_ITAB1_LSG,PROG/P,KNECHTC,DE,DE,EC3,Korrigierte Fassung für Wiederholung am Mittwoch,active,2016-09-02T20:19:50Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZKN_ITAB1_VORLAGE,ZKN_ITAB1_VORLAGE,PROG/P,KNECHTC,DE,DE,EC3,Programm mit leichten Fehlern,active,2016-09-02T20:19:51Z,C5056040,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZKN_ITAB2_LSG,ZKN_ITAB2_LSG,PROG/P,KNECHTC,DE,DE,EC3,Korrigierte Fassung für Wiederholung am Mittwoch,active,2016-09-02T20:19:51Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZKN_ITAB2_VORLAGE,ZKN_ITAB2_VORLAGE,PROG/P,KNECHTC,DE,DE,EC3,Programm mit leichten Fehlern,active,2016-09-02T20:19:51Z,C5056040,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZKN_MULTIPLE,ZKN_MULTIPLE,PROG/P,KNECHTC,DE,DE,EC3,Multiple Choice,active,2016-09-02T20:19:51Z,KNECHTC,2004-04-13T00:00:00Z,,false,executableProgram,,true,true,ZKN_BC400
ZMM_MATERIAL_EXTENSIONS,ZMM_MATERIAL_EXTENSIONS,PROG/P,I060888,EN,EN,IDT,Report ZMM_MATERIAL_EXTENSIONS,active,2016-09-02T20:20:17Z,I060888,2011-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZMBXKOKO,ZMBXKOKO,PROG/P,GRENDELA,DE,DE,T71,Programm ZMBXKOKO,active,2016-09-02T20:19:59Z,C5056040,2001-03-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZMBXKOKO,ZMBXKOKO,PROG/P,GRENDELA,DE,DE,T71,Programm ZMBXKOKO,active,2016-09-02T20:19:59Z,C5056040,2001-03-28T00:00:00Z,,false,executableProgram,,true,true,ZMBXKOKO
ZMDG_DT_START_APPLICATIONS,ZMDG_DT_START_APPLICATIONS,PROG/P,I813541,EN,EN,EC3,Program MDG_EXPORT_START_APPLICATION,active,2016-09-02T20:20:03Z,I813541,2014-06-23T00:00:00Z,,false,executableProgram,,true,true,Root
Z_DMM167_DELETE_DATA,Z_DMM167_DELETE_DATA,PROG/P,SULMER,EN,EN,EC3,Program Z_DMM167_DELETE_DATA,active,2016-09-02T20:26:21Z,SULMER,2015-09-21T00:00:00Z,,false,executableProgram,,true,true,Root
Z_DMM167_SETUP,Z_DMM167_SETUP,PROG/P,SULMER,EN,EN,EC3,Import MDC Testdata into BUT000_SRC,active,2016-09-02T20:26:21Z,SULMER,2015-09-17T00:00:00Z,,false,executableProgram,,true,true,Root
Z_AM_SET_ALRT_DELVRY,Z_AM_SET_ALRT_DELVRY,PROG/P,MANTHEY,EN,EN,IDT,User für SMS einrichten,active,2016-09-02T20:26:12Z,MANTHEY,2004-09-10T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
Z_AM_SET_ALRT_DELVRY,Z_AM_SET_ALRT_DELVRY,PROG/P,MANTHEY,EN,EN,IDT,User für SMS einrichten,active,2016-09-02T20:26:12Z,MANTHEY,2004-09-10T00:00:00Z,,false,executableProgram,customerProduction,true,true,ZMES
ZML_740_AUTOIMPORT,ZML_740_AUTOIMPORT,PROG/P,C5001306,EN,EN,SCA,ML - Auto import (RS_LXE_TEXTEXT_IMPORT),active,2015-09-28T20:20:10Z,C5001306,2015-09-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZML_74_OTM_CLEAR,ZML_74_OTM_CLEAR,PROG/P,C5001306,EN,EN,SCA,Clear translation of listed objects,active,2016-09-02T20:20:11Z,C5001306,2015-12-04T00:00:00Z,,false,executableProgram,,true,true,Root
ZML_74_OTM_CLEAR2,ZML_74_OTM_CLEAR2,PROG/P,C5001306,EN,EN,SCA,Clear translation of listed objects,active,2016-09-02T20:20:11Z,C5001306,2016-08-17T00:00:00Z,,false,executableProgram,,true,true,Root
ZMM_EKBELEGE_LOESCHEN_HART,ZMM_EKBELEGE_LOESCHEN_HART,PROG/P,GRAUENHORST,DE,DE,EC3,test tclc,active,2016-09-02T20:20:16Z,C5056040,1999-12-14T00:00:00Z,,false,executableProgram,,true,false,Root
ZMM_MATERIAL_EXTENSION,ZMM_MATERIAL_EXTENSION,PROG/P,C5166367,EN,EN,EC3,Material Master Extension,active,2016-09-02T20:20:17Z,C5166367,2012-01-25T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZMM_MAT_EXTENSION,ZMM_MAT_EXTENSION,PROG/P,I060888,EN,EN,IDT,Program for Material extension,active,2016-09-02T20:20:17Z,I060888,2011-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZMM_VENDOR_EXTENSION,ZMM_VENDOR_EXTENSION,PROG/P,I060888,EN,EN,IDT,Program for Vendor Master extension,active,2016-09-02T20:20:17Z,I060888,2011-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZMM_VENDOR_MASTER_EXTENSION,ZMM_VENDOR_MASTER_EXTENSION,PROG/P,C5166367,EN,EN,EC3,Vendor master extension,active,2016-09-02T20:20:17Z,C5166367,2012-02-14T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-TRAINING-MM-01,ZT-TRAINING-MM-01,PROG/P,STADEL,DE,EN,EC3,Training Materials Management     External Services,active,2016-09-02T20:23:53Z,STADEL,1998-07-01T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZUG_EKBELEGE_ERLEDIGEN,ZUG_EKBELEGE_ERLEDIGEN,PROG/P,GRAUENHORST,DE,EN,EC3,test tclc,active,2016-09-02T20:24:33Z,GRAUENHORST,1999-08-27T00:00:00Z,,false,executableProgram,,true,true,Root
ZUG_EKBELEGE_SELEKTIEREN_ALLG,ZUG_EKBELEGE_SELEKTIEREN_ALLG,PROG/P,GRAUENHORST,DE,EN,EC3,test tclc,active,2016-09-02T20:24:33Z,C5056040,1999-10-06T00:00:00Z,,false,executableProgram,,true,false,Root
ZUG_MM_INFOSAETZE_LISTEN,ZUG_MM_INFOSAETZE_LISTEN,PROG/P,GRAUENHORST,DE,DE,EC3,Einkaufsinfosätze listen,active,2016-09-02T20:24:34Z,C5056040,2000-03-22T00:00:00Z,,false,executableProgram,test,true,false,Root
ZUG_MM_REBELEGE_ERLEDIGEN,ZUG_MM_REBELEGE_ERLEDIGEN,PROG/P,GRAUENHORST,DE,EN,EC3,Complete Invoice Documents (Old),active,2016-09-02T20:24:34Z,GRAUENHORST,2000-03-22T00:00:00Z,,false,executableProgram,test,true,true,Root
ZUG_ORD_UMSETZEN,ZUG_ORD_UMSETZEN,PROG/P,GRAUENHORST,DE,EN,EC3,test tclc,active,2016-09-02T20:24:34Z,C5056040,1999-10-06T00:00:00Z,,false,executableProgram,,true,false,Root
ZUG_RV_UMSETZEN,ZUG_RV_UMSETZEN,PROG/P,GRAUENHORST,DE,EN,EC3,test tclc,active,2016-09-02T20:24:35Z,D020134,1999-10-06T00:00:00Z,,false,executableProgram,,true,true,Root
SAPMZNW2,SAPMZNW2,PROG/P,D020839,DE,DE,ISX,WWW: Dokumente zum Projekt,active,2016-09-02T20:11:15Z,D020839,1997-05-15T00:00:00Z,,false,modulePool,,true,false,Root
ZPROJPSJ,ZPROJPSJ,PROG/P,D020839,DE,DE,ISX,WWW: Sichern eines Projekts mit Dokumenten in CN_TCNDB,active,2016-09-02T20:21:17Z,C5056040,1997-05-15T00:00:00Z,,false,executableProgram,,true,true,Root
ZPROJSAV,ZPROJSAV,PROG/P,D020839,DE,DE,ISX,WWW: Rahmenreport für Sichern Projekte mit Dokumenten in CN_TCNDB,active,2016-09-02T20:21:17Z,C5056040,1997-05-15T00:00:00Z,,false,executableProgram,,true,true,Root
ZRELEASE,ZRELEASE,PROG/P,DISANTO,EN,EN,EC3,ZRELEASE (Transport release program),active,2016-09-02T20:21:55Z,DISANTO,2003-04-30T00:00:00Z,,false,executableProgram,test,true,true,Root
ZRSGENDUMP,ZRSGENDUMP,PROG/P,OERDING,DE,DE,I39,Hinweis 162991: Generierung aller Programme aus bestimmten Kurzdumps,active,2016-09-02T20:22:15Z,C5056040,2000-09-07T00:00:00Z,,false,executableProgram,,true,true,Root
ZRPT_CONTRACT_CREATE,ZRPT_CONTRACT_CREATE,PROG/P,C5189771,EN,EN,EC3,Contract Creation for Fiori app 'Contract Usgage',active,2016-09-02T20:22:14Z,C5189771,2014-05-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZPDEMB1_ENHANCE_USERS,ZPDEMB1_ENHANCE_USERS,PROG/P,WETZELJ,DE,DE,TE3,Enhance users that were generated using ZUSR by individual roles,active,2016-09-02T20:20:57Z,C5056040,2002-02-18T00:00:00Z,,false,executableProgram,,true,true,Root
ZPDEMB1_GENERATE_USERS,ZPDEMB1_GENERATE_USERS,PROG/P,WETZELJ,DE,DE,TE3,Programm ZPDEMB1_GENERATE_USERS,active,2016-09-02T20:20:58Z,C5056040,2002-02-18T00:00:00Z,,false,executableProgram,system,true,true,Root
ZPEC_DEL_LIC,ZPEC_DEL_LIC,PROG/P,HOLZG,DE,EN,D47,Deletion of Pecaso licenses,active,2016-09-02T20:20:59Z,HOLZG,2005-08-25T00:00:00Z,,false,executableProgram,,true,true,Root
ZPEC_DEL_LIC,ZPEC_DEL_LIC,PROG/P,HOLZG,DE,EN,D47,Deletion of Pecaso licenses,active,2016-09-02T20:20:59Z,HOLZG,2005-08-25T00:00:00Z,,false,executableProgram,,true,true,ZPEC_DEL_LIC
Z_DECODE_AUTHORIZATION_ID,Z_DECODE_AUTHORIZATION_ID,PROG/P,C5189771,EN,EN,EC3,Hybris authorization,active,2016-09-02T20:26:19Z,C5189771,2014-03-25T00:00:00Z,,false,executableProgram,,true,true,Root
Z_KLAERUNG_DEZIMALEN,Z_KLAERUNG_DEZIMALEN,PROG/P,MDAMM,DE,DE,DY3,"Testreport, das auch wirklich alles stimmt!",active,2016-09-02T20:26:31Z,MDAMM,2002-10-25T00:00:00Z,,false,executableProgram,test,false,true,Root
Z_KLAERUNG_DEZIMALEN,Z_KLAERUNG_DEZIMALEN,PROG/P,MDAMM,DE,DE,DY3,"Testreport, das auch wirklich alles stimmt!",active,2016-09-02T20:26:31Z,MDAMM,2002-10-25T00:00:00Z,,false,executableProgram,test,false,true,ZPKT
ZR_CREATE_GOODS_RECEIPT1,ZR_CREATE_GOODS_RECEIPT1,PROG/P,C5197861,EN,EN,EC3,Create Good Receipt from flat file,active,2016-09-02T20:22:17Z,C5197861,2015-07-24T00:00:00Z,,false,executableProgram,,true,true,Root
Z_DMSWF_RSWUWFML2,Z_DMSWF_RSWUWFML2,PROG/P,DURANTER,DE,EN,EC3,Sending notifications for work items,active,2016-09-02T20:26:21Z,DURANTER,2006-05-05T00:00:00Z,,false,executableProgram,,true,true,Root
ZT-IDES-IBU-A&D-01,ZT-IDES-IBU-A&D-01,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:40Z,STADEL,1999-03-04T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PM01,ZT-IDES-PM01,PROG/P,SCHULZET,DE,EN,EC3,,active,2016-09-02T20:23:42Z,SCHULZET,2000-08-01T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZZZJSTOR,ZZZJSTOR,PROG/P,SCHULZET,DE,EN,EC3,Rep. PM,active,2016-09-02T20:25:59Z,SCHULZET,1998-04-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZPMB_LABOR,ZPMB_LABOR,PROG/P,I065658,EN,EN,EC3,PMB Labor Rate Analysis,active,2016-09-02T20:21:14Z,I065658,2015-09-24T00:00:00Z,,false,executableProgram,test,true,true,Root
ZPMB_TIMEPHASED,ZPMB_TIMEPHASED,PROG/P,I065658,EN,EN,EC3,PMB Tabular Time phased Cost / Hours / QTY,active,2016-09-02T20:21:14Z,I065658,2015-09-24T00:00:00Z,,false,executableProgram,test,true,true,Root
ZIDES_S628UPDATE,ZIDES_S628UPDATE,PROG/P,STADEL,DE,DE,EC3,IDES APO S628-Update:  P-102 Version 000 -> T-F2xx Version 100,active,2016-09-02T20:19:15Z,OBERBOERSCHG,2001-01-23T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT-APO,ZT-APO,PROG/P,FISCHER,DE,EN,EC3,,active,2016-09-02T20:23:30Z,FISCHER,2001-10-24T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PI-01,ZT-IDES-PI-01,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:40Z,FISCHER,1998-10-20T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PI-02,ZT-IDES-PI-02,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:41Z,FISCHER,1998-10-29T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PI-T-VI100,ZT-IDES-PI-T-VI100,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:42Z,FISCHER,1998-12-10T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PI-T-VI200,ZT-IDES-PI-T-VI200,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:42Z,FISCHER,1998-12-10T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PI-T-VI300,ZT-IDES-PI-T-VI300,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:42Z,FISCHER,1998-12-10T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-100-100,ZT-IDES-PP-100-100,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:43Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-100-200,ZT-IDES-PP-100-200,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:43Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-100-300,ZT-IDES-PP-100-300,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:43Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-100-400,ZT-IDES-PP-100-400,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:43Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-100-500,ZT-IDES-PP-100-500,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:44Z,WALMSLEYA,2000-09-05T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT-IDES-PP-102-200,ZT-IDES-PP-102-200,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:44Z,WALMSLEYA,2000-09-06T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-103-200,ZT-IDES-PP-103-200,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:44Z,WALMSLEYA,2000-09-05T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-104-200,ZT-IDES-PP-104-200,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:44Z,WALMSLEYA,2000-09-05T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-AM2GT,ZT-IDES-PP-AM2GT,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:44Z,SHIRAZI,1998-11-24T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT-IDES-PP-AM2GT-02,ZT-IDES-PP-AM2GT-02,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:44Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT-IDES-PP-DPC4000,ZT-IDES-PP-DPC4000,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:45Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-HD0815,ZT-IDES-PP-HD0815,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:45Z,SHIRAZI,1998-10-21T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-HD1300,ZT-IDES-PP-HD1300,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:45Z,SHIRAZI,1998-10-21T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-P102,ZT-IDES-PP-P102,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:46Z,SHIRAZI,1998-10-20T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-P103,ZT-IDES-PP-P103,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:46Z,SHIRAZI,1998-10-20T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-P104,ZT-IDES-PP-P104,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:46Z,WALMSLEYA,2000-09-05T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-P200,ZT-IDES-PP-P200,PROG/P,STADEL,DE,EN,EC3,IDES Production Planning,active,2016-09-02T20:23:46Z,SHIRAZI,1998-10-20T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-P400,ZT-IDES-PP-P400,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:46Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-R1000,ZT-IDES-PP-R1000,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:47Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-R1110,ZT-IDES-PP-R1110,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:47Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-R1111,ZT-IDES-PP-R1111,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:47Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-R4000,ZT-IDES-PP-R4000,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:47Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-TCOP,ZT-IDES-PP-TCOP,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:47Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-TCV,ZT-IDES-PP-TCV,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:47Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-TMC,ZT-IDES-PP-TMC,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:48Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-TMS,ZT-IDES-PP-TMS,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:48Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-TMV,ZT-IDES-PP-TMV,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:48Z,SHIRAZI,1998-10-29T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-PP-TPDP,ZT-IDES-PP-TPDP,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:48Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT-IDES-PP-TSEL,ZT-IDES-PP-TSEL,PROG/P,WALMSLEYA,EN,EN,EC3,,active,2016-09-02T20:23:48Z,SHIRAZI,1998-12-09T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT_IDES_PP_TEST,ZT_IDES_PP_TEST,PROG/P,STADEL,DE,DE,EC3,t,active,2016-09-02T20:24:29Z,STADEL,1998-11-11T00:00:00Z,,false,executableProgram,,true,true,Root
Z_PP_PDC_DOWN_OPERAS,Z_PP_PDC_DOWN_OPERAS,PROG/P,KUNITZ,DE,EN,EC3,PP-PDC Download Orders,active,2016-09-02T20:26:43Z,C5056040,1999-10-25T00:00:00Z,,false,executableProgram,test,true,true,Root
Z_SCM310_DOWNLOAD,Z_SCM310_DOWNLOAD,PROG/P,KUNITZ,DE,DE,EC3,Download von Aufträgen,active,2016-09-02T20:26:50Z,C5056040,2002-01-07T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZPS_GET_EMPLOYEE_DATA,ZPS_GET_EMPLOYEE_DATA,PROG/P,MISSIG,EN,EN,M13,Employee Fact Sheet,active,2016-09-02T20:21:26Z,C5056040,2002-05-13T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZQMDWNAM,ZQMDWNAM,PROG/P,ASCHE,DE,EN,EC3,Creator's correction in the document master for QM,active,2016-09-02T20:21:47Z,ASCHE,1998-12-18T00:00:00Z,,false,executableProgram,,true,true,Root
ZT-IDES-QM-01,ZT-IDES-QM-01,PROG/P,STADEL,DE,EN,EC3,IDES paint production for Batch Management and QM,active,2016-09-02T20:23:49Z,ASCHE,1998-06-23T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZT-IDES-QM-300-130,ZT-IDES-QM-300-130,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:49Z,ASCHE,1998-12-04T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT-IDES-QM-60-100F,ZT-IDES-QM-60-100F,PROG/P,STADEL,DE,EN,EC3,,active,2016-09-02T20:23:50Z,ASCHE,1998-12-04T00:00:00Z,,false,executableProgram,test,true,true,Root
ZR_SYCLO_PROFILES_ASSIGN,ZR_SYCLO_PROFILES_ASSIGN,PROG/P,I057085,EN,EN,EC3,Assign Syclo profiles All users,active,2016-09-02T20:22:18Z,I057085,2013-05-31T00:00:00Z,,false,executableProgram,,true,true,Root
ZSAP50_FILL,ZSAP50_FILL,PROG/P,SAP50,DE,EN,EC3,ZSAP50_Fill,active,2016-09-02T20:22:19Z,SAP50,2000-07-11T00:00:00Z,,false,executableProgram,customerProduction,true,false,Root
ZSAP50_OLE_DEMO,ZSAP50_OLE_DEMO,PROG/P,SAP50,DE,EN,EC3,SAP50 OLE Demo,active,2016-09-02T20:22:20Z,SAP50,2000-07-11T00:00:00Z,,false,executableProgram,test,true,true,Root
ZQBU_TEST_FOR_TMS4_OWN,ZQBU_TEST_FOR_TMS4_OWN,PROG/P,C5064252,EN,EN,LCF,Program ZQBU_TEST_FOR_TMS4_OWN,active,2016-09-02T20:21:46Z,C5064252,2015-05-20T00:00:00Z,,false,executableProgram,test,true,true,Root
ZSE_ACTIVATE_RESTGUI,ZSE_ACTIVATE_RESTGUI,PROG/P,BUCHERT,EN,EN,MG1,Actvate restgui service,active,2016-09-02T20:23:06Z,BUCHERT,2012-12-19T00:00:00Z,,false,executableProgram,,true,true,Root
ZSE_RSUSR100N,ZSE_RSUSR100N,PROG/P,C5132159,DE,EN,EC3,Change Documents for Users,active,2016-09-02T20:23:08Z,C5132159,2014-05-08T00:00:00Z,,false,executableProgram,,true,true,Root
