ID,TECH_NAME,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY,PARENT_ID
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,ZKNB1,ZKNB1,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
51ca70f7-8084-4c61-ac1f-5100889b1d2c,ZXVSVU01,ZXVSVU01,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZYENG_BOM_NUMBER,ZYENG_BOM_NUMBER,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30990,ZID30990,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP26,ZHRBPJPE_ZZBEP26,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,ZLFB1,ZLFB1,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
51ca70f7-8084-4c61-ac1f-5100889b1d2c,ZHYBSEND,ZHYBSEND,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZYENG_REF_PARTNO,ZYENG_REF_PARTNO,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30991,ZID30991,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,==============================CP,ZCL_IM_LXYRD_ACTIVITY_PROC,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
51ca70f7-8084-4c61-ac1f-5100889b1d2c,ZHYBRISMSG,ZHYBRISMSG,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP27,ZHRBPJPE_ZZBEP27,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30992,ZID30992,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZ3L2_SLOC_DESC,ZZ3L2_SLOC_DESC,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
51ca70f7-8084-4c61-ac1f-5100889b1d2c,ZADDR_GET_COMPLETE,ZADDR_GET_COMPLETE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,ZLINK_USER,ZLINK_USER,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP28,ZHRBPJPE_ZZBEP28,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30993,ZID30993,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZBOMID,ZZBOMID,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP29,ZHRBPJPE_ZZBEP29,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,SAPLZI033516,ZI033516,DEVC/K,I033516,EN,EC3,Demo Migration Requests,active,2006-04-03T22:00:00Z,I033516,2006-04-03T22:00:00Z,I033516,e647ecf0-6ec2-41aa-9356-128cfbefd329
e647ecf0-6ec2-41aa-9356-128cfbefd329,ZI034103,ZI034103,DEVC/K,I034103,EN,DH3,Package for i034103,active,2006-06-06T22:00:00Z,PITTEN,2005-09-28T22:00:00Z,I034103,
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30994,ZID30994,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZBOM_FIELD1,ZZBOM_FIELD1,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP30,ZHRBPJPE_ZZBEP30,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30995,ZID30995,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,ZBUS1065,ZBUS1065,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZBOM_FIELD2,ZZBOM_FIELD2,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP31,ZHRBPJPE_ZZBEP31,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZBOM_FIELD3,ZZBOM_FIELD3,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30996,ZID30996,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,ZORG_0008,ZORG_0008,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP32,ZHRBPJPE_ZZBEP32,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZBOM_FIELD4,ZZBOM_FIELD4,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30997,ZID30997,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,==============================CP,ZCL_IM_HRECM00_ACTIVATION,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP33,ZHRBPJPE_ZZBEP33,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZBOM_FIELD5,ZZBOM_FIELD5,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,==============================CP,ZCL_IM_ISR_ZTUT,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30998,ZID30998,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP34,ZHRBPJPE_ZZBEP34,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZPROJID,ZZPROJID,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID30999,ZID30999,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,==============================CP,ZCL_IM__IT0008,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP35,ZHRBPJPE_ZZBEP35,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZPROJ_FIELD1,ZZPROJ_FIELD1,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP36,ZHRBPJPE_ZZBEP36,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31000,ZID31000,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,==============================CP,ZCL_IM__PCR_FORMS,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZPROJ_FIELD2,ZZPROJ_FIELD2,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP37,ZHRBPJPE_ZZBEP37,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,==============================CP,ZCL_IM__PCR_FORMS_SRQ,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31001,ZID31001,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZPROJ_FIELD3,ZZPROJ_FIELD3,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,ZUSER_REF,ZUSER_REF,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,==============================CP,ZCL_POSITION_SEARCH,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP38,ZHRBPJPE_ZZBEP38,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31002,ZID31002,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZPROJ_FIELD4,ZZPROJ_FIELD4,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
e647ecf0-6ec2-41aa-9356-128cfbefd329,ZI034792,ZI034792,DEVC/K,I034792,EN,DH3,i034792's Package,active,2009-04-14T22:00:00Z,I034792,2009-04-14T22:00:00Z,I034792,
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,ZBD,ZBD,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,ZI034103,ZI034103,DEVC/K,I034103,EN,DH3,Package for i034103,active,2006-06-06T22:00:00Z,PITTEN,2005-09-28T22:00:00Z,I034103,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP39,ZHRBPJPE_ZZBEP39,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31006,ZID31006,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZZPROJ_FIELD5,ZZPROJ_FIELD5,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZBALLY_BP,ZBALLY_BP,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31007,ZID31007,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
dfce347d-3bb8-4ff2-8f01-2eb2b2f1fb6d,ZLXYRD_ACTIVITY_PROC,ZLXYRD_ACTIVITY_PROC,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP40,ZHRBPJPE_ZZBEP40,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31009,ZID31009,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCHAR02,ZCHAR02,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZBLOCK_SO,ZBLOCK_SO,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP41,ZHRBPJPE_ZZBEP41,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31010,ZID31010,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZOPN_PO,ZOPN_PO,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP42,ZHRBPJPE_ZZBEP42,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCHAR140,ZCHAR140,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
e647ecf0-6ec2-41aa-9356-128cfbefd329,ZI035834,ZI035834,DEVC/K,I035834,EN,DL3,DBR-7393,active,2006-06-12T22:00:00Z,I035834,2006-06-12T22:00:00Z,I035834,
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31011,ZID31011,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZOPN_PR,ZOPN_PR,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCHAR1YN,ZCHAR1YN,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP43,ZHRBPJPE_ZZBEP43,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZBASICPAY,ZBASICPAY,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31012,ZID31012,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCHAR20,ZCHAR20,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZPO_PLANT,ZPO_PLANT,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP44,ZHRBPJPE_ZZBEP44,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31013,ZID31013,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZNOTIF_POS,ZNOTIF_POS,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCHAR25,ZCHAR25,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP45,ZHRBPJPE_ZZBEP45,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZSO_ITEM_LIST,ZSO_ITEM_LIST,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31014,ZID31014,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZTTEXT,ZTTEXT,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCHAR40,ZCHAR40,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP46,ZHRBPJPE_ZZBEP46,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZVEND_EVAL,ZVEND_EVAL,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZCREATE_BY,ZCREATE_BY,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31016,ZID31016,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZVBAK_TABLESD,ZVBAK_TABLESD,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP47,ZHRBPJPE_ZZBEP47,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZIWCI_DBR_16562,ZIWCI_DBR_16562,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZDPL_CAPACITY_MEASURE,ZDPL_CAPACITY_MEASURE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP48,ZHRBPJPE_ZZBEP48,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31017,ZID31017,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZVBAP_TABLESD,ZVBAP_TABLESD,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,Z_MASS_SALESORDER_CHANGE,Z_MASS_SALESORDER_CHANGE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZD_ACTIVE,ZD_ACTIVE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,SAPLZFG_DBR_16562,ZFG_DBR_16562,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,Z1PMMVIDS,Z1PMMVIDS,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31018,ZID31018,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP49,ZHRBPJPE_ZZBEP49,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
6d8d420c-59dd-4e05-b531-0922ecb385e6,SAPLZI034103,ZI034103,DEVC/K,I034103,EN,DH3,Package for i034103,active,2006-06-06T22:00:00Z,PITTEN,2005-09-28T22:00:00Z,I034103,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZD_CHANGE_INDICATOR,ZD_CHANGE_INDICATOR,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZMATORD,ZMATORD,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,SAPLZFG_DBR_16665,ZFG_DBR_16665,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31019,ZID31019,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBEP50,ZHRBPJPE_ZZBEP50,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZVBAK_SD,ZVBAK_SD,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZD_CHANGE_TYPE,ZD_CHANGE_TYPE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,SAPLZI034792,ZI034792,DEVC/K,I034792,EN,DH3,i034792's Package,active,2009-04-14T22:00:00Z,I034792,2009-04-14T22:00:00Z,I034792,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31020,ZID31020,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBET01,ZHRBPJPE_ZZBET01,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZD_LIFECYCLE_STAT,ZD_LIFECYCLE_STAT,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZVBAP_SD,ZVBAP_SD,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31021,ZID31021,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZPRODUCT_LINE_USE,ZPRODUCT_LINE_USE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBET02,ZHRBPJPE_ZZBET02,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,==============================CP,ZCL_IM_ISR_ZPOC,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31022,ZID31022,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZTRUEFALSE,ZTRUEFALSE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBET03,ZHRBPJPE_ZZBET03,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZCREATE_DYN,ZCREATE_DYN,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31023,ZID31023,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZDBR_16562,ZDBR_16562,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,==============================CP,ZCL_ZD_CREATE_FILE,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBET04,ZHRBPJPE_ZZBET04,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
643adf93-e815-44ac-87ce-11797a59de7c,ZCREATE_MENU,ZCREATE_MENU,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
87686489-be41-4036-946c-d6310a981b2f,ZDBR_16562,ZDBR_16562,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
cc16a60b-0afe-4958-8d7c-480d714e1f56,ZID31024,ZID31024,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
0c754742-9413-4ae1-9929-c32633ed2dec,ZDELPHI_DLHRCHY,ZDELPHI_DLHRCHY,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
1b0ca2c3-31dd-46fd-8ddc-5eff3d5bc16d,ZHRBPJPE_ZZBET05,ZHRBPJPE_ZZBET05,DEVC/K,,,,,active,,,,,e647ecf0-6ec2-41aa-9356-128cfbefd329
e647ecf0-6ec2-41aa-9356-128cfbefd329,ZI035834_ACTV,ZI035834_ACTV,DEVC/K,I035834,EN,IDT,Activity Maintain,active,2007-06-24T22:00:00Z,I035834,2007-06-24T22:00:00Z,I035834,
