TECH_NAME,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY
ZT_SCM615,ZT_SCM615,SCAT/GT,BURMANM,EN,EN,F35,LO615 CATT für das Trainingssystem,active,,,,
ZT_SCM615_02,ZT_SCM615_02,SCAT/GT,BURMANM,DE,EN,F35,LO615 Bewegungsdaten,active,,,,
ZT_SCM620_01,ZT_SCM620_01,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,Stammdaten für LO620,active,,,,
ZT_SCM630,ZT_SCM630,SCAT/GT,BURMANM,DE,EN,EC3,SCM630   Warehouse Management,active,,,,
ZT_SCM630_01,ZT_SCM630_01,SCAT/GT,BURMANM,DE,EN,EC3,Master data for the course LO530,active,,,,
ZT_SCM630_02,ZT_SCM630_02,SCAT/GT,BURMANM,DE,EN,EC3,Transactional data for the courses LO530/LO531,active,,,,
ZT_SCM630_03,ZT_SCM630_03,SCAT/GT,BURMANM,DE,EN,F33,Customizing-CATT,active,,,,
ZT_SCM630_04,ZT_SCM630_04,SCAT/GT,BURMANM,DE,EN,F33,SCM630    Master data,active,,,,
ZT_SCM660,ZT_SCM660,SCAT/GT,BURMANM,DE,EN,EC3,SCM660      4.7   Handling Unit Management,active,,,,
ZT_SCM660_02,ZT_SCM660_02,SCAT/GT,BURMANM,EN,EN,EC3,SCM660,active,,,,
ZT_SCM660_03,ZT_SCM660_03,SCAT/GT,BURMANM,EN,EN,TE3,translation for SCM660,active,,,,
ZT_SCM670,ZT_SCM670,SCAT/GT,BURMANM,DE,EN,EC3,SCM670       4.7               Globale Verf gbarkeitsprüfung,active,,,,
ZT_SCM670_02,ZT_SCM670_02,SCAT/GT,BURMANM,DE,EN,EC3,SCM670       4.7               Globale Verfügbarkeitsprüfung,active,,,,
ZT_SCM680,ZT_SCM680,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,4.7 Stammdaten / Customizing,active,,,,
ZT_SCM680_02,ZT_SCM680_02,SCAT/GT,BURMANM,DE,EN,EC3,SCM680     master data / Customizing,active,,,,
ZT_SCM_BAPI,ZT_SCM_BAPI,SCAT/GT,BURMANM,DE,EN,EC3,SCM-BAPI               deactivates BAPIs,active,,,,
ZT_SCM_GENERAL,ZT_SCM_GENERAL,SCAT/GT,BURMANM,DE,EN,EC3,SCM   4.7  Customizing changes for all SCM courses area MM,active,,,,
ZT_SD_CRM,ZT_SD_CRM,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,CATT for CRM classes,active,,,,
ZT_SE11_T003O,ZT_SE11_T003O,SCAT/GT,RENDES,DE,EN,EC3,SE11 R/3-Data-Dictionary,active,,,,
ZT_SE11_T003O_01,ZT_SE11_T003O_01,SCAT/GT,RENDES,DE,EN,EC3,SE11 R/3-Data-Dictionary,active,,,,
ZT_SE16_01,ZT_SE16_01,SCAT/GT,RENDES,DE,EN,EC3,Übersetzung f. Kassenbuchname anlegen 4.7,active,,,,
ZT_SE16_BUKRSTATUS,ZT_SE16_BUKRSTATUS,SCAT/GT,RENDES,DE,EN,EC3,BUCHUNGSKREISSTATUS SETZEN,active,,,,
ZT_SE16_COMPACT,ZT_SE16_COMPACT,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7     Precondition module for Enjoy transactions,active,,,,
ZT_SE16_ESDUS,ZT_SE16_ESDUS,SCAT/GT,BURMANM,DE,EN,EC3,SE16      4.7     Data Browser,active,,,,
ZT_SE16_ESDUS_ADD,ZT_SE16_ESDUS_ADD,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7         Adds one userspecific entry in table ESDUS,active,,,,
ZT_SE16_ESDUS_CHANGE,ZT_SE16_ESDUS_CHANGE,SCAT/GT,BURMANM,DE,EN,EC3,SE16      4.7    Change table entry in ESDUS,active,,,,
ZT_SE16_ESDUS_DEL,ZT_SE16_ESDUS_DEL,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7    Deletes the user specific data in the table ESDUS,active,,,,
ZT_SE16_MIRO,ZT_SE16_MIRO,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7     Precondition module for Enjoy transactions,active,,,,
ZT_SE16_T000,ZT_SE16_T000,SCAT/GT,RENDES,DE,EN,EC3,SM30 T000 4.7,active,,,,
ZT_SE16_T001K,ZT_SE16_T001K,SCAT/GT,RENDES,DE,EN,EC3,SE16 Data Browser,active,,,,
ZT_SE16_T001W,ZT_SE16_T001W,SCAT/GT,RENDES,DE,EN,EC3,SE16 Data Browser T001W,active,,,,
ZT_SE16_T001W_WERK_EKORG,ZT_SE16_T001W_WERK_EKORG,SCAT/GT,RENDES,DE,EN,EC3,SE16 EKORG => WERK,active,,,,
ZT_SE16_T003O,ZT_SE16_T003O,SCAT/GT,RENDES,DE,EN,EC3,SE16 Data Browser,active,,,,
ZT_SE16_T021S_01,ZT_SE16_T021S_01,SCAT/GT,RENDES,DE,EN,EC3,SE16 T021S AC206 4.7,active,,,,
ZT_SE16_T024E,ZT_SE16_T024E,SCAT/GT,RENDES,DE,EN,EC3,SE16 T024E: BUKRS => EINKAUFSORGA,active,,,,
ZT_SE16_T024E_EKORG_WERK,ZT_SE16_T024E_EKORG_WERK,SCAT/GT,RENDES,DE,EN,EC3,SE16 WERK => EKORG,active,,,,
ZT_SE16_T030,ZT_SE16_T030,SCAT/GT,RENDES,DE,EN,EC3,SE16 Change G/L Account Number in T030  4.7,active,,,,
ZT_SE16_T077K,ZT_SE16_T077K,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7    Change table T077K,active,,,,
ZT_SE16_T078K_CHVECT,ZT_SE16_T078K_CHVECT,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7   Change table T078K -> XK02-> FAUS1,active,,,,
ZT_SE16_T078K_CHVECTCO,ZT_SE16_T078K_CHVECTCO,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7   Change table T078K -> XK02 -> FAUS1 -> Communic.,active,,,,
ZT_SE16_T078K_CHVEPU,ZT_SE16_T078K_CHVEPU,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7   Change table T078K -> MK02 -> FAUS1 Communic.,active,,,,
ZT_SE16_T078K_CHVEPUCTR,ZT_SE16_T078K_CHVEPUCTR,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7  Change table T078K -> MK02 -> FAUS1 -> control,active,,,,
ZT_SE16_T078K_CRVECT,ZT_SE16_T078K_CRVECT,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7   Change table T078K -> XK01-> FAUS1,active,,,,
ZT_SE16_T078K_CRVECTCO,ZT_SE16_T078K_CRVECTCO,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7   Change table T078K ->XK01->FAUS1 Communic.,active,,,,
ZT_SE16_T078K_CRVEPU,ZT_SE16_T078K_CRVEPU,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7  Change table T078K -> MK01-> FAUS1,active,,,,
ZT_SE16_T078K_CRVEPUCTR,ZT_SE16_T078K_CRVEPUCTR,SCAT/GT,BURMANM,DE,EN,EC3,SE16 4.7  Change table T078K -> MK01->FAUS1 -> Control,active,,,,
ZT_SE16_T095,ZT_SE16_T095,SCAT/GT,RENDES,DE,EN,EC3,SE16 T095 4.7,active,,,,
ZT_SE16_T159L,ZT_SE16_T159L,SCAT/GT,RENDES,DE,EN,EC3,Vorschlagswerte für Bestandsführung und Inventur,active,,,,
ZT_SE16_T161,ZT_SE16_T161,SCAT/GT,BURMANM,DE,EN,EC3,SE16     4..7 Maintain table T161,active,,,,
ZT_SE16_T522T,ZT_SE16_T522T,SCAT/GT,RENDES,DE,EN,TE3,T522T,active,,,,
ZT_SE16_T683S,ZT_SE16_T683S,SCAT/GT,BURMANM,DE,EN,F35,SE16   4.7      Create entry in table T683S,active,,,,
ZT_SE16_TVASK,ZT_SE16_TVASK,SCAT/GT,BURMANM,DE,EN,F35,SE16   4.7   new entry in table TVSAK,active,,,,
ZT_SE16_TVKWZ,ZT_SE16_TVKWZ,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7    deletes entries in table TVKWZ,active,,,,
ZT_SE16_V_001W_IV,ZT_SE16_V_001W_IV,SCAT/GT,BURMANM,DE,EN,EC3,SE16      4.7       Change table (details),active,,,,
ZT_SE16_V_077K_B,ZT_SE16_V_077K_B,SCAT/GT,RENDES,DE,EN,EC3,SE16 Nummernkreis für Kontengruppe ändern,active,,,,
ZT_SE16_V_136,ZT_SE16_V_136,SCAT/GT,BURMANM,DE,EN,EC3,SE16 Data Browser,active,,,,
ZT_SE16_V_136A,ZT_SE16_V_136A,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7     New entry for diplay version - table V_136A,active,,,,
ZT_SE16_V_161V,ZT_SE16_V_161V,SCAT/GT,BURMANM,DE,EN,F35,SE16      4.7      Change view V_161V,active,,,,
ZT_SE16_V_161V_DEL,ZT_SE16_V_161V_DEL,SCAT/GT,BURMANM,DE,EN,F35,SE16   4.7    Data Browser,active,,,,
ZT_SE16_V_161V_L,ZT_SE16_V_161V_L,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7          New entry in table V_161V_L,active,,,,
ZT_SE16_V_169P_DC,ZT_SE16_V_169P_DC,SCAT/GT,BURMANM,DE,EN,EC3,SE16 Data Browser,active,,,,
ZT_SE16_V_169V_ST,ZT_SE16_V_169V_ST,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7   Change table V_169V_ST,active,,,,
ZT_SE16_V_CHUCHKPROF1,ZT_SE16_V_CHUCHKPROF1,SCAT/GT,BURMANM,DE,EN,TE3,Check profile maintenance,active,,,,
ZT_SE16_V_T001K,ZT_SE16_V_T001K,SCAT/GT,RENDES,DE,EN,EC3,SE16 Data Browser,active,,,,
ZT_SE16_V_T001W,ZT_SE16_V_T001W,SCAT/GT,BURMANM,EN,EN,TE3,change name of plant,active,,,,
ZT_SE16_V_T001W_IV,ZT_SE16_V_T001W_IV,SCAT/GT,BURMANM,DE,EN,F35,SE16    4.7     Change table V_T001W_IV,active,,,,
ZT_SE16_V_T021S_01,ZT_SE16_V_T021S_01,SCAT/GT,RENDES,DE,EN,EC3,SE16 V_T021S 4.7,active,,,,
ZT_SE16_V_T161W,ZT_SE16_V_T161W,SCAT/GT,BURMANM,DE,EN,F35,SE16    4.7     V_T161W,active,,,,
ZT_SE16_V_T163LV,ZT_SE16_V_T163LV,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7   Chnage table V_T163LV,active,,,,
ZT_SE16_V_T319,ZT_SE16_V_T319,SCAT/GT,BURMANM,DE,EN,F35,SE16     4.7     CHange table V_T319,active,,,,
ZT_SE16_V_T320,ZT_SE16_V_T320,SCAT/GT,BURMANM,DE,EN,F35,SE16   4.7     Table V_T320,active,,,,
ZT_SE16_V_T3202,ZT_SE16_V_T3202,SCAT/GT,BURMANM,DE,EN,F35,SE16     4.7    Change Table T3202,active,,,,
ZT_SE16_V_T333,ZT_SE16_V_T333,SCAT/GT,BURMANM,DE,EN,F35,SE16     4.7       Change table T333,active,,,,
ZT_SE16_V_T499S,ZT_SE16_V_T499S,SCAT/GT,BURMANM,EN,EN,TE3,change descr. for prod. area,active,,,,
ZT_SE16_V_TC24,ZT_SE16_V_TC24,SCAT/GT,BURMANM,EN,EN,TE3,Change description for pers. resp.,active,,,,
ZT_SE16_V_TERVH,ZT_SE16_V_TERVH,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7      New entry allowed pack. mat. types per mat. group,active,,,,
ZT_SE16_V_TQ17,ZT_SE16_V_TQ17,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7    Change table,active,,,,
ZT_SE16_V_TQ80_T,ZT_SE16_V_TQ80_T,SCAT/GT,BURMANM,DE,EN,EC3,SE16    4.7    Change table,active,,,,
ZT_SE16_V_TQ80_T_02,ZT_SE16_V_TQ80_T_02,SCAT/GT,RENDES,DE,EN,I19,V_TQ80_T   4.7,active,,,,
ZT_SE16_ZENQ_CHANGE_ENTRY,ZT_SE16_ZENQ_CHANGE_ENTRY,SCAT/GT,RENDES,DE,EN,I20,Change entry in ZENQ   4.7,active,,,,
ZT_SE16_ZENQ_NEW_ENTRY,ZT_SE16_ZENQ_NEW_ENTRY,SCAT/GT,RENDES,DE,EN,I20,Create new entry in ZENQ  4.7,active,,,,
ZT_SE38_05,ZT_SE38_05,SCAT/GT,BURMANM,DE,EN,EC3,SE38    4.7    Default values for Purchasing,active,,,,
ZT_SE38_06,ZT_SE38_06,SCAT/GT,BURMANM,DE,EN,EC3,SE38    4.7   Execute Report,active,,,,
ZT_SE38_APO_INT,ZT_SE38_APO_INT,SCAT/GT,BURMANM,DE,EN,TE3,SE38 4.7,active,,,,
ZT_SE38_RGXGBR15,ZT_SE38_RGXGBR15,SCAT/GT,RENDES,DE,EN,EC3,SE38 RGXGBR15 Code Generation 4.7,active,,,,
ZT_SE38_RPUDELPN,ZT_SE38_RPUDELPN,SCAT/GT,RENDES,DE,EN,TE3,ZT_SE38_RPUDELPN,active,,,,
ZT_SE38_SAPSCM,ZT_SE38_SAPSCM,SCAT/GT,BURMANM,DE,EN,TE3,starts report ZT_APO_RFC_SAPSCM,active,,,,
ZT_SE38_SCM515_DE1,ZT_SE38_SCM515_DE1,SCAT/GT,BURMANM,DE,EN,F33,SE38 ABAP Editor,active,,,,
ZT_SE38_SCM515_DE2,ZT_SE38_SCM515_DE2,SCAT/GT,BURMANM,DE,EN,F33,SE38 ABAP Editor,active,,,,
ZT_SE38_SCM515_EN,ZT_SE38_SCM515_EN,SCAT/GT,BURMANM,DE,EN,F33,SE38 ABAP Editor,active,,,,
ZT_SE38_SCM670,ZT_SE38_SCM670,SCAT/GT,BURMANM,DE,EN,T33,SE38 4.7,active,,,,
ZT_SE38_SDTVTA00_TEST,ZT_SE38_SDTVTA00_TEST,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,SE38 Report zum angleichen der Orgstrukturen SD,active,,,,
ZT_SE38_USER_PROFILE,ZT_SE38_USER_PROFILE,SCAT/GT,BURMANM,DE,EN,E04,SE38 creating user profiles,active,,,,
ZT_SE80_BAPI,ZT_SE80_BAPI,SCAT/GT,BURMANM,DE,EN,EC3,SE80 Object Navigator,active,,,,
ZT_SM02_01,ZT_SM02_01,SCAT/GT,KIRST,DE,EN,EC3,SM02 System-Nachrichten 4.7,active,,,,
ZT_SM02_06_CJD,ZT_SM02_06_CJD,SCAT/GT,DAVISC,EN,EN,EC3,Systemnachricht CATT - COURSE - LANGUAGE -,active,,,,
ZT_SM30V_TVTK,ZT_SM30V_TVTK,SCAT/GT,BURMANM,DE,EN,F33,SM30 Change shipment types,active,,,,
ZT_SM30_03,ZT_SM30_03,SCAT/GT,BURMANM,DE,EN,EC3,,active,,,,
ZT_SM30_07,ZT_SM30_07,SCAT/GT,RENDES,DE,EN,F35,SM30 Access View Maintenance,active,,,,
ZT_SM30_07B,ZT_SM30_07B,SCAT/GT,RENDES,DE,EN,F35,SM30 Aufruf View-Pflege,active,,,,
ZT_SM30_08,ZT_SM30_08,SCAT/GT,RENDES,DE,EN,F35,SM30 Aufruf View-Pflege,active,,,,
ZT_SM30_12,ZT_SM30_12,SCAT/GT,BURMANM,DE,EN,EC3,SM30   4.7   table TBE11,active,,,,
ZT_SM30_TQSS1,ZT_SM30_TQSS1,SCAT/GT,HENEKAA,DE,EN,I19,SM30 Aufruf View-Pflege V_TQss1,active,,,,
ZT_SM30_TRGC_TR_ACC,ZT_SM30_TRGC_TR_ACC,SCAT/GT,LANGSTON,EN,EN,TE3,Acct Codes - 5.0,active,,,,
ZT_SM30_TRGC_TR_ACC1,ZT_SM30_TRGC_TR_ACC1,SCAT/GT,LANGSTON,EN,EN,TE3,ACCT CODES - ECC5,active,,,,
ZT_SM30_TWPURLSVR,ZT_SM30_TWPURLSVR,SCAT/GT,RENDES,DE,EN,R0R,TWPURLSVR log. system to log webserver   4.7,active,,,,
ZT_SM30_V460A,ZT_SM30_V460A,SCAT/GT,BURMANM,EN,EN,T34,SM30 Call View Maintenance,active,,,,
ZT_SM30_V_005_E,ZT_SM30_V_005_E,SCAT/GT,BURMANM,DE,EN,F34,SM30 Aufruf View-Pflege,active,,,,
ZT_SM30_V_077K_B,ZT_SM30_V_077K_B,SCAT/GT,RENDES,DE,EN,EC3,Nummernkreiszuordnung Kreditoren - Kontengruppe Lief,active,,,,
ZT_SM30_V_142,ZT_SM30_V_142,SCAT/GT,BURMANM,DE,EN,F33,SM30   4.7    Create storage condition,active,,,,
ZT_SM30_V_T001L_L,ZT_SM30_V_T001L_L,SCAT/GT,BURMANM,DE,EN,F33,SM30  4.7   maintain partner storage location,active,,,,
ZT_SM30_V_T028G,ZT_SM30_V_T028G,SCAT/GT,RENDES,DE,EN,EC3,SM30 V_T028G  4.7,active,,,,
ZT_SM30_V_T093A_01,ZT_SM30_V_T093A_01,SCAT/GT,RENDES,DE,EN,F35,SM30 V_T093A_01  4.7,active,,,,
ZT_SM30_V_T184L,ZT_SM30_V_T184L,SCAT/GT,BURMANM,DE,EN,F35,SM30    4.7      Maintain View V_T184L,active,,,,
ZT_SM30_V_T3010,ZT_SM30_V_T3010,SCAT/GT,BURMANM,DE,EN,TE3,change storage type definition,active,,,,
ZT_SM30_V_T320,ZT_SM30_V_T320,SCAT/GT,BURMANM,DE,EN,F33,SM30 Aufruf View-Pflege,active,,,,
ZT_SM30_V_T321,ZT_SM30_V_T321,SCAT/GT,BURMANM,DE,EN,TE3,Automatic TO creation,active,,,,
ZT_SM30_V_T333,ZT_SM30_V_T333,SCAT/GT,BURMANM,DE,EN,F33,SM30 view: V_T333,active,,,,
ZT_SM30_V_T352B_B,ZT_SM30_V_T352B_B,SCAT/GT,RENDES,DE,EN,I19,V_T352B_B  4.7,active,,,,
ZT_SM30_V_T365A_E,ZT_SM30_V_T365A_E,SCAT/GT,BURMANM,DE,EN,I26,SM30 Aufruf View-Pflege (Einstiegsbild einfache Meldung),active,,,,
ZT_SM30_V_T399W_I,ZT_SM30_V_T399W_I,SCAT/GT,HENEKAA,DE,EN,I19,SM30 Aufruf View-Pflege - Wartungsplantyp,active,,,,
ZT_SM30_V_T685A,ZT_SM30_V_T685A,SCAT/GT,BURMANM,DE,EN,F33,SM30   4.7   Change condition type,active,,,,
ZT_SM30_V_TAUUM,ZT_SM30_V_TAUUM,SCAT/GT,BURMANM,DE,EN,T35,test,active,,,,
ZT_SM30_V_TCO43,ZT_SM30_V_TCO43,SCAT/GT,BURMANM,DE,EN,F33,SM30: V_TCO43,active,,,,
ZT_SM30_V_TCORU,ZT_SM30_V_TCORU,SCAT/GT,BURMANM,DE,EN,EC3,SM30    4.7       Change view V_TCORU,active,,,,
ZT_SM30_V_TERVH,ZT_SM30_V_TERVH,SCAT/GT,BURMANM,DE,EN,F35,SM30    4.7      maintain view V_TERVH,active,,,,
ZT_SM30_V_TFKB,ZT_SM30_V_TFKB,SCAT/GT,RENDES,DE,EN,F33,SM30 Aufruf View-Pflege 4.7,active,,,,
ZT_SM30_V_TLVP_KOM,ZT_SM30_V_TLVP_KOM,SCAT/GT,BURMANM,DE,EN,EC3,SM30     4.7      Table  V_TVLP_KOM,active,,,,
ZT_SM30_V_TNAPR,ZT_SM30_V_TNAPR,SCAT/GT,BURMANM,DE,EN,E04,V_TNAPR,active,,,,
ZT_SM30_V_TPAUM,ZT_SM30_V_TPAUM,SCAT/GT,BURMANM,DE,EN,F33,SM30:    V_TPAUM,active,,,,
ZT_SM30_V_TQ05,ZT_SM30_V_TQ05,SCAT/GT,BURMANM,DE,EN,EC3,SM30      4.7      Table V_TQ05,active,,,,
ZT_SM30_V_TQ30,ZT_SM30_V_TQ30,SCAT/GT,BURMANM,DE,EN,EC3,SM30    4.7     Aufruf View-Pflege,active,,,,
ZT_SM30_V_TQ30_02,ZT_SM30_V_TQ30_02,SCAT/GT,HENEKAA,DE,EN,I19,SM30 Aufruf View-Pflege - Print sample drawing instr. immed.,active,,,,
ZT_SM30_V_TQ30_03,ZT_SM30_V_TQ30_03,SCAT/GT,BURMANM,DE,EN,I26,SM30 Aufruf View-Pflege (Sofortdruck Prüfanweisung für Prüfart 01),active,,,,
ZT_SM30_V_TQ71,ZT_SM30_V_TQ71,SCAT/GT,BURMANM,DE,EN,EC3,SM30   4.7    Table V_TQ71,active,,,,
ZT_SM30_V_TQ80_E,ZT_SM30_V_TQ80_E,SCAT/GT,BURMANM,DE,EN,E04,V_TQ80_E,active,,,,
ZT_SM30_V_TQ80_T,ZT_SM30_V_TQ80_T,SCAT/GT,BURMANM,DE,EN,EC3,SM30    4.7          Change view V-TQ80_T,active,,,,
ZT_SM30_V_TQSCR,ZT_SM30_V_TQSCR,SCAT/GT,BURMANM,DE,EN,EC3,SM30     4.7      Table V_TQSCR,active,,,,
ZT_SM30_V_TQSCR_2,ZT_SM30_V_TQSCR_2,SCAT/GT,BURMANM,DE,EN,I26,SM30 Aufruf View-Pflege (einfache Sicht Q1-Meldung),active,,,,
ZT_SM30_V_TVKOL,ZT_SM30_V_TVKOL,SCAT/GT,BURMANM,DE,EN,F33,SM30:  V_TVKOL,active,,,,
ZT_SM30_V_TVKOL_NEW,ZT_SM30_V_TVKOL_NEW,SCAT/GT,BURMANM,DE,EN,F33,SM30  4.7    Determine picking location,active,,,,
ZT_SM30_V_TVRO_COM,ZT_SM30_V_TVRO_COM,SCAT/GT,BURMANM,DE,EN,F33,SM30: Change routes,active,,,,
ZT_SM30_V_TZONE,ZT_SM30_V_TZONE,SCAT/GT,BURMANM,EN,EN,T34,SM30 Call View Maintenance,active,,,,
ZT_SM31_09_TEST,ZT_SM31_09_TEST,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,SM31 Aufruf Viewpflege analog SM30,active,,,,
ZT_SM59_02_800,ZT_SM59_02_800,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,SM59 RFC-Destinations (Anzeige u. Pflege),active,,,,
ZT_SM59_07,ZT_SM59_07,SCAT/GT,RENDES,DE,EN,TE3,SM59 RFC-Destinations (Anzeige u. Pflege) 4.7,active,,,,
ZT_SM59_08,ZT_SM59_08,SCAT/GT,RENDES,DE,EN,I19,SM59 RFC-Destinations (Anzeige u. Pflege) 4.7,active,,,,
ZT_SM59_11,ZT_SM59_11,SCAT/GT,BURMANM,DE,EN,E05,SM59 RFC-Destinations (Anzeige u. Pflege),active,,,,
ZT_SM59_12,ZT_SM59_12,SCAT/GT,BURMANM,DE,EN,E05,SM59 RFC-Destinations (Anzeige u. Pflege),active,,,,
ZT_SPRO_11,ZT_SPRO_11,SCAT/GT,BURMANM,DE,EN,EC3,SPRO     4.7       Global Trade,active,,,,
ZT_SQ02_03,ZT_SQ02_03,SCAT/GT,RENDES,DE,EN,EC3,SQ02 SAP Query: InfoSet pflegen  4.7,active,,,,
ZT_SQ02_03_NEU,ZT_SQ02_03_NEU,SCAT/GT,RENDES,DE,EN,EC3,SQ02 SAP Query: InfoSet pflegen  4.7,active,,,,
ZT_START_01,ZT_START_01,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_02,ZT_START_02,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_03,ZT_START_03,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_04,ZT_START_04,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_05,ZT_START_05,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_06,ZT_START_06,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_07,ZT_START_07,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_08,ZT_START_08,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_09,ZT_START_09,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_START_10,ZT_START_10,SCAT/GT,RENDES,DE,EN,EC3,Start Catts 1-6,active,,,,
ZT_SU01_06_TEST,ZT_SU01_06_TEST,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,SU01 Benutzerpflege,active,,,,
ZT_SU01_07,ZT_SU01_07,SCAT/GT,RENDES,DE,EN,EC3,SU01 Benutzerpflege 4.7,active,,,,
ZT_SU01_08,ZT_SU01_08,SCAT/GT,BURMANM,DE,EN,EC3,SU01     4.7      Maintain User parameters,active,,,,
ZT_SU01_09,ZT_SU01_09,SCAT/GT,CATT_USER,DE,EN,EC3,SU01 4.7 Benutzerpflege,active,,,,
ZT_SU01_10,ZT_SU01_10,SCAT/GT,BURMANM,DE,EN,EC3,SU01     4.7     Creates user with reference,active,,,,
ZT_SU01_11,ZT_SU01_11,SCAT/GT,BURMANM,DE,EN,EC3,SU01  4.7   copy user,active,,,,
ZT_SU01_PA40,ZT_SU01_PA40,SCAT/GT,RENDES,DE,EN,EC3,SU01 Add parameter UGR = 01 for pa40 infotype view 4.7,active,,,,
ZT_SWU3_04,ZT_SWU3_04,SCAT/GT,RENDES,DE,EN,EC3,swu3 automatisches Workflow customizing,active,,,,
ZT_SXDA_01,ZT_SXDA_01,SCAT/GT,RENDES,DE,EN,EC3,Create asset.txt 4.7,active,,,,
ZT_SXDA_01B,ZT_SXDA_01B,SCAT/GT,RENDES,DE,EN,EC3,Overwrite the existing asset.txt,active,,,,
ZT_SXDA_01BENG,ZT_SXDA_01BENG,SCAT/GT,RENDES,DE,EN,EC3,engl. version of  ZT_SXDA_01B    4.7,active,,,,
ZT_SXDA_02,ZT_SXDA_02,SCAT/GT,RENDES,DE,EN,EC3,Copy asset.txt => asset#.txt 4.7,active,,,,
ZT_SXDA_02B,ZT_SXDA_02B,SCAT/GT,RENDES,DE,EN,EC3,Overwrite the existing asset#.txt 4.7,active,,,,
ZT_SXDA_03,ZT_SXDA_03,SCAT/GT,RENDES,DE,EN,EC3,Maintain Data in asset#.txt    4.7,active,,,,
ZT_SXDA_AC305,ZT_SXDA_AC305,SCAT/GT,RENDES,DE,EN,F33,SXDA Datenübernahme-Workbench  4.7,active,,,,
ZT_SXDB_01,ZT_SXDB_01,SCAT/GT,RENDES,DE,EN,EC3,Modifizieren einer Datei  4.7,active,,,,
ZT_SXDB_03,ZT_SXDB_03,SCAT/GT,RENDES,DE,EN,EC3,Datei kopieren  4.7,active,,,,
ZT_SXDB_04,ZT_SXDB_04,SCAT/GT,RENDES,DE,EN,EC3,Create File,active,,,,
ZT_SXDB_05,ZT_SXDB_05,SCAT/GT,RENDES,DE,EN,EC3,Datei anlegen  4.7,active,,,,
ZT_SXDB_06,ZT_SXDB_06,SCAT/GT,RENDES,DE,EN,EC3,Datei kopieren  4.7,active,,,,
ZT_T000_05,ZT_T000_05,SCAT/GT,RENDES,DE,EN,EC3,SM30 T000 4.7,active,,,,
ZT_T001E_02,ZT_T001E_02,SCAT/GT,RENDES,DE,EN,EC3,SM30 Aufruf View-Pflege,active,,,,
ZT_T095_01,ZT_T095_01,SCAT/GT,RENDES,DE,EN,F35,"SE16 T095B Kontenfindung, Abschreibungen Bew.bereich 60 create",active,,,,
ZT_T301_01,ZT_T301_01,SCAT/GT,RENDES,DE,EN,F33,T301  4.7,active,,,,
ZT_T529A_02_OLD,ZT_T529A_02_OLD,SCAT/GT,VERNITSKAJAK,DE,EN,EC3,SM30 View-Pflege -> T529A Massnahmenmenü,active,,,,
ZT_T529A_03,ZT_T529A_03,SCAT/GT,RAMOS,EN,EN,EC3,SM30 Call View Maintenance-HR510-4.7,active,,,,
