OBJECT_TYPE,OBJECT_NAME,TECH_NAME,OBJECT_URI,OBJECT_VIT_URI,EXPANDABLE
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER22,/ASADEV/ACI_IMASTER_DATA_SER22,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser22,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER22,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER23,/ASADEV/ACI_IMASTER_DATA_SER23,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser23,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER23,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER24,/ASADEV/ACI_IMASTER_DATA_SER24,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser24,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER24,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER25,/ASADEV/ACI_IMASTER_DATA_SER25,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser25,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER25,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER26,/ASADEV/ACI_IMASTER_DATA_SER26,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser26,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER26,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER27,/ASADEV/ACI_IMASTER_DATA_SER27,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser27,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER27,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER28,/ASADEV/ACI_IMASTER_DATA_SER28,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser28,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER28,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER29,/ASADEV/ACI_IMASTER_DATA_SER29,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser29,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER29,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER30,/ASADEV/ACI_IMASTER_DATA_SER30,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser30,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER30,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER31,/ASADEV/ACI_IMASTER_DATA_SER31,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser31,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER31,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER32,/ASADEV/ACI_IMASTER_DATA_SER32,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser32,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER32,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER33,/ASADEV/ACI_IMASTER_DATA_SER33,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser33,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER33,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER34,/ASADEV/ACI_IMASTER_DATA_SER34,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser34,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER34,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER35,/ASADEV/ACI_IMASTER_DATA_SER35,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser35,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER35,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER36,/ASADEV/ACI_IMASTER_DATA_SER36,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser36,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER36,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER37,/ASADEV/ACI_IMASTER_DATA_SER37,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser37,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER37,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER38,/ASADEV/ACI_IMASTER_DATA_SER38,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser38,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER38,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER39,/ASADEV/ACI_IMASTER_DATA_SER39,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser39,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER39,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER40,/ASADEV/ACI_IMASTER_DATA_SER40,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser40,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER40,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER41,/ASADEV/ACI_IMASTER_DATA_SER41,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser41,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER41,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER42,/ASADEV/ACI_IMASTER_DATA_SER42,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser42,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER42,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER43,/ASADEV/ACI_IMASTER_DATA_SER43,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser43,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER43,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER44,/ASADEV/ACI_IMASTER_DATA_SER44,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser44,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER44,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER45,/ASADEV/ACI_IMASTER_DATA_SER45,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser45,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER45,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER46,/ASADEV/ACI_IMASTER_DATA_SER46,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser46,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER46,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER47,/ASADEV/ACI_IMASTER_DATA_SER47,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser47,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER47,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER48,/ASADEV/ACI_IMASTER_DATA_SER48,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser48,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER48,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER49,/ASADEV/ACI_IMASTER_DATA_SER49,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser49,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER49,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER50,/ASADEV/ACI_IMASTER_DATA_SER50,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser50,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER50,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER51,/ASADEV/ACI_IMASTER_DATA_SER51,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser51,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER51,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER52,/ASADEV/ACI_IMASTER_DATA_SER52,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser52,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER52,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER53,/ASADEV/ACI_IMASTER_DATA_SER53,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser53,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER53,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER54,/ASADEV/ACI_IMASTER_DATA_SER54,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser54,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER54,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER55,/ASADEV/ACI_IMASTER_DATA_SER55,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser55,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER55,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER56,/ASADEV/ACI_IMASTER_DATA_SER56,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser56,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER56,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER57,/ASADEV/ACI_IMASTER_DATA_SER57,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser57,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER57,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER58,/ASADEV/ACI_IMASTER_DATA_SER58,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser58,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER58,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER59,/ASADEV/ACI_IMASTER_DATA_SER59,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser59,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER59,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER60,/ASADEV/ACI_IMASTER_DATA_SER60,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser60,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER60,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER61,/ASADEV/ACI_IMASTER_DATA_SER61,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser61,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER61,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER62,/ASADEV/ACI_IMASTER_DATA_SER62,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser62,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER62,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER63,/ASADEV/ACI_IMASTER_DATA_SER63,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser63,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER63,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER64,/ASADEV/ACI_IMASTER_DATA_SER64,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser64,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER64,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER65,/ASADEV/ACI_IMASTER_DATA_SER65,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser65,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER65,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER66,/ASADEV/ACI_IMASTER_DATA_SER66,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser66,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER66,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER67,/ASADEV/ACI_IMASTER_DATA_SER67,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser67,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER67,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER68,/ASADEV/ACI_IMASTER_DATA_SER68,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser68,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER68,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER69,/ASADEV/ACI_IMASTER_DATA_SER69,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser69,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER69,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER70,/ASADEV/ACI_IMASTER_DATA_SER70,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser70,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER70,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER71,/ASADEV/ACI_IMASTER_DATA_SER71,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser71,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER71,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER72,/ASADEV/ACI_IMASTER_DATA_SER72,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser72,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER72,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER73,/ASADEV/ACI_IMASTER_DATA_SER73,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser73,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER73,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER74,/ASADEV/ACI_IMASTER_DATA_SER74,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser74,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER74,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER75,/ASADEV/ACI_IMASTER_DATA_SER75,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser75,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER75,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER76,/ASADEV/ACI_IMASTER_DATA_SER76,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser76,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER76,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER77,/ASADEV/ACI_IMASTER_DATA_SER77,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser77,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER77,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER78,/ASADEV/ACI_IMASTER_DATA_SER78,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser78,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER78,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER79,/ASADEV/ACI_IMASTER_DATA_SER79,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser79,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER79,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER80,/ASADEV/ACI_IMASTER_DATA_SER80,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser80,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER80,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER81,/ASADEV/ACI_IMASTER_DATA_SER81,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser81,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER81,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER82,/ASADEV/ACI_IMASTER_DATA_SER82,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser82,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER82,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER83,/ASADEV/ACI_IMASTER_DATA_SER83,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser83,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER83,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER84,/ASADEV/ACI_IMASTER_DATA_SER84,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser84,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER84,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER85,/ASADEV/ACI_IMASTER_DATA_SER85,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser85,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER85,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER86,/ASADEV/ACI_IMASTER_DATA_SER86,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser86,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER86,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER87,/ASADEV/ACI_IMASTER_DATA_SER87,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser87,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER87,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER88,/ASADEV/ACI_IMASTER_DATA_SER88,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser88,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER88,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER89,/ASADEV/ACI_IMASTER_DATA_SER89,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser89,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER89,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER90,/ASADEV/ACI_IMASTER_DATA_SER90,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser90,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER90,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER91,/ASADEV/ACI_IMASTER_DATA_SER91,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser91,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER91,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER92,/ASADEV/ACI_IMASTER_DATA_SER92,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser92,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER92,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER93,/ASADEV/ACI_IMASTER_DATA_SER93,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser93,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER93,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER94,/ASADEV/ACI_IMASTER_DATA_SER94,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser94,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER94,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER95,/ASADEV/ACI_IMASTER_DATA_SER95,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser95,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER95,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER96,/ASADEV/ACI_IMASTER_DATA_SER96,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser96,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER96,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER97,/ASADEV/ACI_IMASTER_DATA_SER97,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser97,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER97,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER98,/ASADEV/ACI_IMASTER_DATA_SER98,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser98,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER98,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SER99,/ASADEV/ACI_IMASTER_DATA_SER99,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_ser99,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SER99,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV1,/ASADEV/ACI_IMASTER_DATA_SERV1,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv1,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV1,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV2,/ASADEV/ACI_IMASTER_DATA_SERV2,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv2,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV2,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV3,/ASADEV/ACI_IMASTER_DATA_SERV3,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv3,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV3,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV4,/ASADEV/ACI_IMASTER_DATA_SERV4,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv4,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV4,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV5,/ASADEV/ACI_IMASTER_DATA_SERV5,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv5,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV5,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV6,/ASADEV/ACI_IMASTER_DATA_SERV6,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv6,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV6,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV7,/ASADEV/ACI_IMASTER_DATA_SERV7,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv7,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV7,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV8,/ASADEV/ACI_IMASTER_DATA_SERV8,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv8,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV8,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERV9,/ASADEV/ACI_IMASTER_DATA_SERV9,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_serv9,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERV9,
TABL/DS,/ASADEV/ACI_IMASTER_DATA_SERVI,/ASADEV/ACI_IMASTER_DATA_SERVI,/sap/bc/adt/ddic/structures/%2fasadev%2faci_imaster_data_servi,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_IMASTER_DATA_SERVI,
TABL/DS,/ASADEV/ACI_INVOICE_ATTACHMENT,/ASADEV/ACI_INVOICE_ATTACHMENT,/sap/bc/adt/ddic/structures/%2fasadev%2faci_invoice_attachment,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_INVOICE_ATTACHMENT,
TABL/DS,/ASADEV/ACI_INVOICE_DETAILS,/ASADEV/ACI_INVOICE_DETAILS,/sap/bc/adt/ddic/structures/%2fasadev%2faci_invoice_details,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_INVOICE_DETAILS,
TABL/DS,/ASADEV/ACI_ITRANSACTION_SER10,/ASADEV/ACI_ITRANSACTION_SER10,/sap/bc/adt/ddic/structures/%2fasadev%2faci_itransaction_ser10,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_ITRANSACTION_SER10,
TABL/DS,/ASADEV/ACI_ITRANSACTION_SER11,/ASADEV/ACI_ITRANSACTION_SER11,/sap/bc/adt/ddic/structures/%2fasadev%2faci_itransaction_ser11,/sap/bc/adt/vit/wb/object_type/tablds/object_name/%2fASADEV%2fACI_ITRANSACTION_SER11,
